time,x_c,x_c_dot,gamma,gamma_dot
4.804804804804804874e+00,5.751552538681287352e+00,1.430933383130666758e+00,-1.943436784284259923e-04,2.574884442326498893e-02
4.904904904904904939e+00,5.894802654276396048e+00,1.431243119308430511e+00,2.117157377340842320e-03,2.049365062514250935e-02
5.005005005005005003e+00,6.038094411243900339e+00,1.431756472692610860e+00,3.925818091990685224e-03,1.569908328556049795e-02
5.105105105105105068e+00,6.181445509527765836e+00,1.432420295574428515e+00,5.279243397192366107e-03,1.140581275127974629e-02
5.205205205205205132e+00,6.324868625735982519e+00,1.433187395240577811e+00,6.228234378847963444e-03,7.637858821374556018e-03
5.305305305305305197e+00,6.468372028638283311e+00,1.434017776564836533e+00,6.824969735673114615e-03,4.376304611960168435e-03
5.405405405405406150e+00,6.611960216237890542e+00,1.434876226996943505e+00,7.120974309290884104e-03,1.623344958195911160e-03
5.505505505505506214e+00,6.755634509802794341e+00,1.435733912436428561e+00,7.166096329400392650e-03,-6.425177941547000103e-04
5.605605605605606279e+00,6.899393631608774946e+00,1.436567627576088579e+00,7.007423183476626724e-03,-2.453337150179052666e-03
5.705705705705706343e+00,7.043234237639648398e+00,1.437359760410081178e+00,6.688599144505375481e-03,-3.859697400896299705e-03
5.805805805805806408e+00,7.187151418637999889e+00,1.438095760262394274e+00,6.248984751351215582e-03,-4.875283395752330433e-03
5.905905905905906472e+00,7.331139115707900444e+00,1.438767060687078381e+00,5.723918579911220321e-03,-5.564951115440434394e-03
6.006006006006006537e+00,7.475190521953851253e+00,1.439367712727333659e+00,5.144130509276491868e-03,-5.969225826140548211e-03
6.106106106106106601e+00,7.619298405050295209e+00,1.439895129539258356e+00,4.535969960322893194e-03,-6.136247968731177796e-03
6.206206206206206666e+00,7.763455388337471064e+00,1.440349146246557410e+00,3.921472925160282216e-03,-6.109518450739424497e-03
6.306306306306306730e+00,7.907654181152590667e+00,1.440731285012648355e+00,3.318548208687129800e-03,-5.920482226392157106e-03
6.406406406406406795e+00,8.051887757719674354e+00,1.441044874869589210e+00,2.741363989662543889e-03,-5.602682567207891220e-03
6.506506506506506859e+00,8.196149498623626073e+00,1.441294419951485217e+00,2.200650959326896309e-03,-5.185402022339500455e-03
6.606606606606606924e+00,8.340433287179267907e+00,1.441486144926380719e+00,1.704218058808615495e-03,-4.717028589854043927e-03
6.706706706706706989e+00,8.484733591029566924e+00,1.441625592388187549e+00,1.256992337513247781e-03,-4.210422116827460155e-03
6.806806806806807053e+00,8.629045491561397441e+00,1.441718991126064386e+00,8.616661886935899142e-04,-3.685628367940686854e-03
6.906906906906907118e+00,8.773364700470020594e+00,1.441772818393145528e+00,5.190322179213930623e-04,-3.164399840084683706e-03
7.007007007007007182e+00,8.917687558338959875e+00,1.441793061097034201e+00,2.282435871429486164e-04,-2.655843501366195701e-03
7.107107107107107247e+00,9.062011010451419324e+00,1.441785579867036704e+00,-1.277663214949564666e-05,-2.169899878372358662e-03
7.207207207207207311e+00,9.206332573119995644e+00,1.441756034692878607e+00,-2.070320890349516721e-04,-1.718500817378410591e-03
7.307307307307307376e+00,9.350650293464656926e+00,1.441709428652454328e+00,-3.582484997723987341e-04,-1.305965827488063825e-03
7.407407407407407440e+00,9.494962697446815980e+00,1.441650563606003521e+00,-4.705572417411480152e-04,-9.424972809801467413e-04
7.507507507507508393e+00,9.639268742887210806e+00,1.441583131515953742e+00,-5.484379687334729227e-04,-6.214538491927033533e-04
