time,x_c,x_c_dot,gamma,gamma_dot
2.402402402402402437e+00,4.324796293133349734e-02,-1.874616195798142629e-03,-6.561010564048419882e-03,1.736429535294614981e-02
2.452452452452452469e+00,4.314648226666595310e-02,-2.173036632933852616e-03,-5.714638919818507135e-03,1.646062021611306020e-02
2.502502502502502502e+00,4.303115852660179680e-02,-2.427720889797390681e-03,-4.912504755527359254e-03,1.558462803382824023e-02
2.552552552552552534e+00,4.290420828481351923e-02,-2.638300819548995615e-03,-4.155494422875229653e-03,1.466416456570152245e-02
2.602602602602602566e+00,4.276772878193518812e-02,-2.807907718111612386e-03,-3.444590023671619330e-03,1.371585423287206319e-02
2.652652652652652598e+00,4.262368973086037155e-02,-2.942006279776534453e-03,-2.780723550702955162e-03,1.281560465871268636e-02
2.702702702702703075e+00,4.247387217946101134e-02,-3.038675885983600517e-03,-2.163232923140160410e-03,1.184808066831714857e-02
2.752752752752753107e+00,4.231997782073557146e-02,-3.105699069251616987e-03,-1.592694421914186281e-03,1.094873920322501741e-02
2.802802802802803139e+00,4.216351718917351471e-02,-3.142527374774436305e-03,-1.068017487597370998e-03,1.003834986525702945e-02
2.852852852852853172e+00,4.200588886148640816e-02,-3.152340936143756701e-03,-5.884523740075910071e-04,9.134993817560339846e-03
2.902902902902903204e+00,4.184836419156753168e-02,-3.139054615584591177e-03,-1.531374926594399033e-04,8.277078819257077322e-03
2.952952952952953236e+00,4.169206461212395659e-02,-3.103054914948304675e-03,2.395624954510813332e-04,7.413514671798887741e-03
3.003003003003003268e+00,4.153801933415556674e-02,-3.049577459465855483e-03,5.906562661512082275e-04,6.620437365352518921e-03
3.053053053053053301e+00,4.138710689926862474e-02,-2.978643680613478339e-03,9.021390638271345941e-04,5.841438228037009427e-03
3.103103103103103333e+00,4.124011193044058166e-02,-2.893169785141884789e-03,1.175640263881153188e-03,5.097269089693685397e-03
3.153153153153153365e+00,4.109770956119052077e-02,-2.795592624038835319e-03,1.412948317457933881e-03,4.398822954759911905e-03
3.203203203203203397e+00,4.096046555172418169e-02,-2.686946868672041369e-03,1.616137416573082148e-03,3.723414528739884318e-03
3.253253253253253430e+00,4.082886541020250282e-02,-2.570510439428513785e-03,1.786950124935922108e-03,3.109058565864294271e-03
3.303303303303303462e+00,4.070328760179545147e-02,-2.446592667293504345e-03,1.927628472599177047e-03,2.519874604122643909e-03
3.353353353353353494e+00,4.058404237479359966e-02,-2.317700335305043075e-03,2.040052141470813461e-03,1.979597405776874382e-03
3.403403403403403527e+00,4.047135472385659377e-02,-2.184869899863855613e-03,2.126321171236753536e-03,1.476824460423397170e-03
3.453453453453453559e+00,4.036538203415444143e-02,-2.049497331310649872e-03,2.188442627723914593e-03,1.012283145072153398e-03
3.503503503503503591e+00,4.026621813540788575e-02,-1.913034567661963097e-03,2.228367389858686761e-03,5.909581279855697766e-04
3.553553553553553623e+00,4.017389477663464714e-02,-1.776299798004557680e-03,2.248091635363288262e-03,2.042238968826493787e-04
3.603603603603603656e+00,4.008839427049901150e-02,-1.640581246668578038e-03,2.249466974981810443e-03,-1.416994615235712452e-04
3.653653653653653688e+00,4.000964817607856328e-02,-1.506562343881586320e-03,2.234367842153375371e-03,-4.535924892522878835e-04
3.703703703703703720e+00,3.993754726936413896e-02,-1.375066197707718995e-03,2.204563142921254788e-03,-7.320888295613154620e-04
3.753753753753754197e+00,3.987194669575046951e-02,-1.247073971650201072e-03,2.161707769958029317e-03,-9.712973820569636291e-04
3.803803803803804229e+00,3.981266367903475711e-02,-1.122603920542507685e-03,2.107521379062836462e-03,-1.187869509017524562e-03
3.853853853853854261e+00,3.975949497961860091e-02,-1.002754875999313034e-03,2.043451478571765064e-03,-1.368312951230657177e-03
3.903903903903904293e+00,3.971220853667174755e-02,-8.877065350552387638e-04,1.970997837687197326e-03,-1.520774491471955274e-03
3.953953953953954326e+00,3.967055345333991151e-02,-7.776636954473144800e-04,1.891557043150678217e-03,-1.650763649838815758e-03
4.004004004004004358e+00,3.963426678199469255e-02,-6.733365049534597614e-04,1.806343675412632474e-03,-1.748866721885792858e-03
4.054054054054054390e+00,3.960306797971453047e-02,-5.745123956074489309e-04,1.716623897962960303e-03,-1.827767042142877186e-03
4.104104104104104422e+00,3.957667052795457024e-02,-4.813855910503425390e-04,1.623499385181491990e-03,-1.888018245440799617e-03
4.154154154154154455e+00,3.955478430933183354e-02,-3.944658307679539807e-04,1.527923887461896764e-03,-1.920525494592444657e-03
4.204204204204204487e+00,3.953710802072150921e-02,-3.129515101576823264e-04,1.430971108295250220e-03,-1.948699928498351473e-03
4.254254254254254519e+00,3.952335102607473782e-02,-2.378000953196523516e-04,1.333335924708215327e-03,-1.949247762287464793e-03
4.304304304304304551e+00,3.951321362428283218e-02,-1.682580311359550482e-04,1.235904146570646371e-03,-1.941943008612202325e-03
4.354354354354354584e+00,3.950640665311593719e-02,-1.046510616352748713e-04,1.139300212196885055e-03,-1.917647012573434886e-03
4.404404404404404616e+00,3.950264379138554438e-02,-4.689088121337313896e-05,1.044134734062375936e-03,-1.877000858088089712e-03
4.454454454454454648e+00,3.950164101423955104e-02,5.852447444202429669e-06,9.510618830288694332e-04,-1.838993634883352843e-03
4.504504504504504681e+00,3.950313237196206168e-02,5.286320510542302775e-05,8.604099055419190322e-04,-1.781965915481462711e-03
4.554554554554554713e+00,3.950685194363221658e-02,9.491344627021266914e-05,7.726807004979045638e-04,-1.722079232360033182e-03
4.604604604604604745e+00,3.951254917570665159e-02,1.319858612892192164e-04,6.881822003419387499e-04,-1.654571814397043155e-03
4.654654654654654777e+00,3.951998410225959074e-02,1.641524781092590618e-04,6.071761799568664271e-04,-1.576546219362749170e-03
4.704704704704704810e+00,3.952892375827497806e-02,1.922394238215731875e-04,5.299911332888319589e-04,-1.504224085233778554e-03
4.754754754754754842e+00,3.953915499244916448e-02,2.158738297399894152e-04,4.567075988240811317e-04,-1.422558228703918850e-03
