time,x_c,x_c_dot,gamma,gamma_dot
6.806806806806807053e+00,9.230857126802057167e+00,1.441045688834993843e+00,-1.096625121101663146e-03,1.820657999457795219e-03
6.906906906906907118e+00,9.375098903368110470e+00,1.440909873702027832e+00,-9.139564779319716160e-04,1.813732388241433551e-03
7.007007007007007182e+00,9.519328495497225262e+00,1.440801801175791041e+00,-7.356825503644816170e-04,1.739941933539877620e-03
7.107107107107107247e+00,9.663548574044872552e+00,1.440719577369099280e+00,-5.671863320345047225e-04,1.618237495749759404e-03
7.207207207207207311e+00,9.807761611856419037e+00,1.440660515136106046e+00,-4.124646426911018622e-04,1.470977470494306757e-03
7.307307307307307376e+00,9.951969828681889396e+00,1.440622867004203167e+00,-2.740992814492552109e-04,1.291769855628223341e-03
7.407407407407407440e+00,1.009617517889563665e+01,1.440602916608164197e+00,-1.537594119744074177e-04,1.109111152589178353e-03
7.507507507507508393e+00,1.024037932163730780e+01,1.440598163822611077e+00,-5.202787129199292219e-05,9.232373492461933093e-04
7.607607607607608458e+00,1.038458362901372567e+01,1.440605789974338080e+00,3.124857208521773615e-05,7.403561209243833107e-04
7.707707707707708522e+00,1.052878919512713907e+01,1.440622849652433146e+00,9.681037385788589581e-05,5.706253892849615312e-04
7.807807807807808587e+00,1.067299684978527985e+01,1.440647032840295161e+00,1.459129324787499990e-04,4.138722849000092078e-04
7.907907907907908651e+00,1.081720718473924592e+01,1.440676137464394158e+00,1.801261697591793865e-04,2.716442521512745542e-04
8.008008008008008716e+00,1.096142058166192967e+01,1.440707896611581385e+00,2.011913381177046301e-04,1.515462305050427761e-04
8.108108108108108780e+00,1.110563723608536968e+01,1.440740922959067749e+00,2.110210084493516626e-04,4.810109509437210021e-05
8.208208208208208845e+00,1.124985719249482941e+01,1.440773686388267860e+00,2.114979486681805763e-04,-3.588366767425801921e-05
8.308308308308308909e+00,1.139408037013794583e+01,1.440805107350087155e+00,2.044722161851089074e-04,-1.016662903075329081e-04
8.408408408408408974e+00,1.153830659117743807e+01,1.440834439649507637e+00,1.916956173539628998e-04,-1.523648286678820824e-04
8.508508508508509038e+00,1.168253560826977555e+01,1.440860860366780960e+00,1.747386754926955174e-04,-1.848120664334618321e-04
8.608608608608609103e+00,1.182676712277017650e+01,1.440884315647084080e+00,1.550612813478086148e-04,-2.075393530175058453e-04
8.708708708708709167e+00,1.197100081110417236e+01,1.440904313888039967e+00,1.338658117694724087e-04,-2.162666570627557459e-04
8.808808808808809232e+00,1.211523633627747287e+01,1.440920920235122971e+00,1.122057333577347284e-04,-2.150576490743670056e-04
8.908908908908909297e+00,1.225947336386183650e+01,1.440934363151723518e+00,9.094713181163361097e-05,-2.087062207811745285e-04
9.009009009009009361e+00,1.240371157541664360e+01,1.440944581268803537e+00,7.072968731055233717e-05,-1.938696936253044066e-04
9.109109109109109426e+00,1.254795067212096882e+01,1.440952087639991497e+00,5.207921486144942024e-05,-1.774826645881018555e-04
9.209209209209209490e+00,1.269219038554619061e+01,1.440957053499995366e+00,3.532446088408620796e-05,-1.582171759654637914e-04
9.309309309309309555e+00,1.283643047953991889e+01,1.440959640736332759e+00,2.065506557464877693e-05,-1.337806105962621196e-04
9.409409409409409619e+00,1.298067074820614586e+01,1.440960713660395021e+00,8.222548543805214145e-06,-1.160230519294721125e-04
9.509509509509509684e+00,1.312491102640934493e+01,1.440959936638359196e+00,-2.050760294398396953e-06,-9.179513247030018930e-05
9.609609609609609748e+00,1.326915117648461617e+01,1.440958057501718015e+00,-1.019640245073932985e-05,-7.052711576513133809e-05
9.709709709709709813e+00,1.341339109418051301e+01,1.440955439739992627e+00,-1.634470736601072451e-05,-5.398869651153336398e-05
9.809809809809809877e+00,1.355763070636855439e+01,1.440951992386653835e+00,-2.071549176859936042e-05,-3.497609736913843959e-05
9.909909909909909942e+00,1.370186996192786388e+01,1.440948279582810354e+00,-2.347911773810344303e-05,-2.041149528576821387e-05
1.001001001001001001e+01,1.384610883430808492e+01,1.440944411759983890e+00,-2.486738766990985672e-05,-8.414485790202265523e-06
1.011011011011011007e+01,1.399034731602084491e+01,1.440940417968495701e+00,-2.512127681868108132e-05,3.953415785783391236e-06
1.021021021021021014e+01,1.413458541231013399e+01,1.440936779306871030e+00,-2.442281119456207150e-05,9.631621573530950366e-06
1.031031031031031020e+01,1.427882314445773915e+01,1.440933202545251923e+00,-2.302541703894557336e-05,1.700778668763672029e-05
1.041041041041041026e+01,1.442306053915906183e+01,1.440930025398639236e+00,-2.109230740371139366e-05,2.082458714272829905e-05
1.051051051051051033e+01,1.456729763118655541e+01,1.440927210230083189e+00,-1.880573291793855579e-05,2.309294943262008335e-05
1.061061061061061039e+01,1.471153445905990687e+01,1.440924699029898504e+00,-1.632567652113649522e-05,2.579217324340062601e-05
1.071071071071071223e+01,1.485577106156777560e+01,1.440922676161023874e+00,-1.376003873194145887e-05,2.548625061084249584e-05
1.081081081081081230e+01,1.500000747909409249e+01,1.440921005078471762e+00,-1.122801323980633912e-05,2.506569256247153171e-05
1.091091091091091236e+01,1.514424374960612241e+01,1.440919720422605410e+00,-8.806401317246803897e-06,2.360884427083142625e-05
1.101101101101101243e+01,1.528847990863767059e+01,1.440918838374241506e+00,-6.552601462745674617e-06,2.037307136508962542e-05
1.111111111111111249e+01,1.543271599005533545e+01,1.440918076519041469e+00,-4.538090662847596244e-06,2.065716242097332029e-05
1.121121121121121256e+01,1.557695202007250046e+01,1.440917876358966065e+00,-2.736711777847184818e-06,1.465264567604677083e-05
1.131131131131131262e+01,1.572118802633296397e+01,1.440917669639936616e+00,-1.220764777566012877e-06,1.342761879736378147e-05
1.141141141141141269e+01,1.586542402824185594e+01,1.440917662379625597e+00,3.562717260198289495e-08,1.197810547118874496e-05
1.151151151151151275e+01,1.600966004165388767e+01,1.440917981553504923e+00,1.058812125234671082e-06,6.947988506300010421e-06
1.161161161161161282e+01,1.615389608167540914e+01,1.440918194453191248e+00,1.819670365913182927e-06,6.616764051707240373e-06
1.171171171171171288e+01,1.629813215626516865e+01,1.440918553229613819e+00,2.370484894617491307e-06,5.116420019732905139e-06
1.181181181181181294e+01,1.644236827159047820e+01,1.440919067799272035e+00,2.739609074837037199e-06,1.663526607248237293e-06
1.191191191191191301e+01,1.658660443297201326e+01,1.440919404587859498e+00,2.918587300276587158e-06,2.666111394290781557e-06
1.201201201201201307e+01,1.673084063940596877e+01,1.440919980670023470e+00,2.982990491632837359e-06,-9.553935577578308683e-07
1.211211211211211314e+01,1.687507689239507158e+01,1.440920400317726502e+00,2.916811099972317478e-06,-1.355652576304209256e-06
1.221221221221221320e+01,1.701931318901224088e+01,1.440920816399098081e+00,2.763630672336771810e-06,-1.990087688450898963e-06
1.231231231231231327e+01,1.716354952585986382e+01,1.440921263477809688e+00,2.551568500228171547e-06,-3.793655310212659988e-06
1.241241241241241333e+01,1.730778590012672069e+01,1.440921523449290476e+00,2.277881202066045732e-06,-2.401219655637943099e-06
1.251251251251251340e+01,1.745202230605638860e+01,1.440921835926211036e+00,1.988043265296481005e-06,-2.881535514069578819e-06
1.261261261261261346e+01,1.759625873945686791e+01,1.440922107658815454e+00,1.687405319308231749e-06,-3.355074516159706960e-06
1.271271271271271353e+01,1.774049519592828261e+01,1.440922280604423067e+00,1.382324502251742459e-06,-2.632150949560527252e-06
1.281281281281281359e+01,1.788473167011730069e+01,1.440922501706029424e+00,1.099252170413804113e-06,-3.740133065761774814e-06
1.291291291291291365e+01,1.802896815890575866e+01,1.440922554876919115e+00,8.215250061735537302e-07,-2.154988709469822208e-06
1.301301301301301372e+01,1.817320465737518731e+01,1.440922627833999714e+00,5.752290592306581601e-07,-1.705224898034579801e-06
1.311311311311311378e+01,1.831744116192191285e+01,1.440922745192683152e+00,3.661954738385458092e-07,-2.825252122617646729e-06
