time,x_c,x_c_dot,gamma,gamma_dot
2.402402402402402437e+00,3.548455433542117454e+00,1.723120578926143232e+00,-1.245332940037128466e+00,-9.530465290711043203e-01
2.452452452452452469e+00,3.632777966884339627e+00,1.646335058689414099e+00,-1.289405014045105657e+00,-8.103947986994672892e-01
2.502502502502502502e+00,3.713242492719617704e+00,1.568966002997634668e+00,-1.326467957893902927e+00,-6.720884795922571486e-01
2.552552552552552534e+00,3.789826902894777305e+00,1.491296311050337664e+00,-1.356835662901149320e+00,-5.423034526810098788e-01
2.602602602602602566e+00,3.862518016036534441e+00,1.413422499830168544e+00,-1.380872899463057024e+00,-4.197129284476506239e-01
2.652652652652652598e+00,3.931308110637583564e+00,1.335419264645805848e+00,-1.398933714997457445e+00,-3.031726153019031478e-01
2.702702702702703075e+00,3.996193133104126716e+00,1.257385159231657834e+00,-1.411337100282501922e+00,-1.935382343763962232e-01
2.752752752752753107e+00,4.057172578383665851e+00,1.179363458114975005e+00,-1.418399208213368512e+00,-8.977052615535421887e-02
2.802802802802803139e+00,4.114248451531148376e+00,1.101404411513566828e+00,-1.420407466866540735e+00,8.588946896319928082e-03
2.852852852852853172e+00,4.167425183490549578e+00,1.023559304557410066e+00,-1.417624239999091262e+00,1.019061897536937544e-01
2.902902902902903204e+00,4.216709752976830927e+00,9.458797828464993174e-01,-1.410289387062287680e+00,1.906894351091200368e-01
2.952952952952953236e+00,4.262111825283890099e+00,8.684373075000560993e-01,-1.398614695115785178e+00,2.748598553718525905e-01
3.003003003003003268e+00,4.303644751757765619e+00,7.912690451257654578e-01,-1.382810228048805268e+00,3.563288655654668347e-01
3.053053053053053301e+00,4.341324969877896400e+00,7.145086366869418670e-01,-1.363032653508709169e+00,4.332336515946860200e-01
3.103103103103103333e+00,4.375174359019514903e+00,6.382145799093472682e-01,-1.339460976113692414e+00,5.076714902312480238e-01
3.153153153153153365e+00,4.405219870775385793e+00,5.624990057470307114e-01,-1.312245847708545909e+00,5.799718867684686696e-01
3.203203203203203397e+00,4.431493977220193337e+00,4.875799596780514555e-01,-1.281498513634735215e+00,6.470437532472977926e-01
3.253253253253253430e+00,4.454038496148869264e+00,4.134700947363892376e-01,-1.247405465131516733e+00,7.144989803762710201e-01
3.303303303303303462e+00,4.472901205049702789e+00,3.404559812754922588e-01,-1.210061535599178395e+00,7.780363913657355468e-01
3.353353353353353494e+00,4.488139971666939232e+00,2.687613636038680420e-01,-1.169596731673123946e+00,8.368081527056865365e-01
3.403403403403403527e+00,4.499824635435251352e+00,1.984399175740463872e-01,-1.126201400014176679e+00,8.961598858212485030e-01
