time,x_c,x_c_dot,gamma,gamma_dot
4.954954954954954971e+00,4.514228054351242747e+00,9.998899157583439612e-01,-2.681709472405673718e-04,1.286605484868469504e-03
4.984984984984984990e+00,4.544254670417327446e+00,9.998829843248466798e-01,-2.305227762025942643e-04,1.220450058371755873e-03
5.015015015015015010e+00,4.574281102888436479e+00,9.998776697181156470e-01,-1.949025728202921745e-04,1.151644050951790808e-03
5.045045045045045029e+00,4.604307398480210978e+00,9.998738803855816704e-01,-1.613778096271730671e-04,1.080344454644127043e-03
5.075075075075075048e+00,4.634333600492567484e+00,9.998714913022792583e-01,-1.299982352347755447e-04,1.007351607276172571e-03
5.105105105105105068e+00,4.664359748883906143e+00,9.998703408242725077e-01,-1.007986663425552499e-04,9.341938716088268261e-04
5.135135135135135087e+00,4.694385879529948902e+00,9.998703230256514862e-01,-7.378429835718127014e-05,8.612284274812098423e-04
5.165165165165165106e+00,4.724412024738921190e+00,9.998713395163087991e-01,-4.894159271405727594e-05,7.886574554724288784e-04
5.195195195195195126e+00,4.754438213694523796e+00,9.998732615440893978e-01,-2.624721023027314619e-05,7.173291858887332825e-04
5.225225225225225145e+00,4.784464472378312294e+00,9.998759530730314538e-01,-5.665731634255215265e-06,6.482715464967938506e-04
5.255255255255255165e+00,4.814490823411756715e+00,9.998793044669253005e-01,1.285464895827541410e-05,5.820041290063041267e-04
5.285285285285285184e+00,4.844517285767804715e+00,9.998832822102508011e-01,2.938945409508408456e-05,5.175157759550415076e-04
5.315315315315315203e+00,4.874543875974920226e+00,9.998878097941611420e-01,4.401454216238299738e-05,4.547456721098379969e-04
5.345345345345345223e+00,4.904570608214457117e+00,9.998927751980789536e-01,5.680593233626299164e-05,3.944350992849817122e-04
5.375375375375375242e+00,4.934597494495447378e+00,9.998980300464160864e-01,6.783821558670213273e-05,3.381507761674009739e-04
5.405405405405405261e+00,4.964624543673453516e+00,9.999035205426278772e-01,7.720711967576446429e-05,2.855714489954557043e-04
5.435435435435435281e+00,4.994651762185465138e+00,9.999092233053948897e-01,8.501657482055472175e-05,2.358234987457850365e-04
5.465465465465465300e+00,5.024679154908631595e+00,9.999150670609660008e-01,9.136330223935605968e-05,1.891091739871776601e-04
5.495495495495495319e+00,5.054706724684741914e+00,9.999210059062441092e-01,9.634916564471621397e-05,1.451874194043288298e-04
5.525525525525525339e+00,5.084734472892767698e+00,9.999269730213792284e-01,1.000718051865509225e-04,1.043356525996510999e-04
5.555555555555555358e+00,5.114762399539546145e+00,9.999328887380983799e-01,1.026252883076421787e-04,6.718240324519706189e-05
5.585585585585585378e+00,5.144790502857055969e+00,9.999387241926502856e-01,1.041109976100949332e-04,3.338538153094201865e-05
5.615615615615615397e+00,5.174818780030303600e+00,9.999444357381501725e-01,1.046250225994505451e-04,2.991881196145041764e-06
5.645645645645645416e+00,5.204847227084121286e+00,9.999499943284202441e-01,1.042629688661267574e-04,-2.417288758926716523e-05
5.675675675675675436e+00,5.234875838837218964e+00,9.999554064963022126e-01,1.031233142460648880e-04,-4.894343865543203490e-05
5.705705705705705455e+00,5.264904609706732685e+00,9.999606377752128239e-01,1.012930381874810033e-04,-7.122684645512212533e-05
5.735735735735735474e+00,5.294933533626457134e+00,9.999656360958457668e-01,9.885156800268505358e-05,-9.049133120225776982e-05
5.765765765765765494e+00,5.324962603720055476e+00,9.999703821930896463e-01,9.587972126272872257e-05,-1.068158389742041280e-04
5.795795795795795513e+00,5.354991812656754391e+00,9.999748614942531866e-01,9.245438128376575620e-05,-1.203098615369842668e-04
5.825825825825825532e+00,5.385021152555080626e+00,9.999790865294198028e-01,8.865245008156077055e-05,-1.315822367097298760e-04
5.855855855855855552e+00,5.415050615213174545e+00,9.999830813065779811e-01,8.454791275003014142e-05,-1.414204996000935658e-04
5.885885885885885571e+00,5.445080192920191742e+00,9.999867987010406800e-01,8.019672538634584134e-05,-1.490797494605602762e-04
5.915915915915915591e+00,5.475109877572614359e+00,9.999902297971084986e-01,7.565677654218653299e-05,-1.545563520281836780e-04
5.945945945945945610e+00,5.505139660843490823e+00,9.999933926120879724e-01,7.098587547584025927e-05,-1.583577259832702195e-04
5.975975975975975629e+00,5.535169534684398762e+00,9.999962821440687710e-01,6.623271678434087845e-05,-1.604692228232246589e-04
6.006006006006005649e+00,5.565199491048634428e+00,9.999989082130215090e-01,6.144389723011117223e-05,-1.611434854010396873e-04
6.036036036036035668e+00,5.595229522254691723e+00,1.000001259700190603e+00,5.665752711410552078e-05,-1.601618201317446348e-04
6.066066066066065687e+00,5.625259620646016145e+00,1.000003348105967138e+00,5.191133946138551305e-05,-1.577420676811550548e-04
6.096096096096095707e+00,5.655289778425440339e+00,1.000005230542973189e+00,4.724706532826549902e-05,-1.550194529620130322e-04
6.126126126126125726e+00,5.685319988506592814e+00,1.000006916389491796e+00,4.269359350946747651e-05,-1.521121830183164950e-04
6.156156156156155745e+00,5.715350244693210513e+00,1.000008349777606664e+00,3.826398225157771204e-05,-1.477611745508292454e-04
6.186186186186185765e+00,5.745380540953735071e+00,1.000009494417709588e+00,3.397115648168024465e-05,-1.410940550485411662e-04
6.216216216216215784e+00,5.775410870386268769e+00,1.000010453110176112e+00,2.984994223985460614e-05,-1.341090818325762915e-04
6.246246246246245803e+00,5.805441227070355481e+00,1.000011258375174572e+00,2.591908642059257919e-05,-1.273315502115687206e-04
